Class,ClassName,S-O1,S-O2,S-H1,S-H2,C-O1,C-O2,C-H1,C-H2,N-O1,N-O2,N-H1,N-H2
1,AIMD,3.143524486830071,3.185997512863303,2.242774916963449,2.2703868480399096,3.1410124550882315,3.4520440975929385,2.723968639455639,2.7969701727922027,2.941394081063955,3.011007274154951,2.023185229878627,2.0966799950588615
1,AIMD,3.127484676203711,3.515636801690305,2.173994921868099,2.86717132620924,3.519828100026048,3.562681569550342,2.611601350706556,2.7081388477445474,2.8161346578953523,2.8966792322922807,1.8601444461478152,1.8717491448398038
1,AIMD,3.194721240355865,3.3060174547501497,2.2992177999079564,2.7957989098594065,3.210110285550707,3.7252970234183853,2.480829582645177,2.854972829496005,2.7398316137137986,3.148467208946678,1.7901115295840964,2.2224707878100274
1,AIMD,3.06968251513091,3.179122493389922,2.085369585151317,2.454545656492933,3.3753551692925954,3.7311360963250704,2.6503448467908948,2.906225091426082,2.9239581838327995,3.030389692673459,1.9225408828588948,2.3033853298493687
1,AIMD,3.0519412019110708,3.1953897991117204,2.1575343141834593,2.2269862712825415,3.398185240104527,3.465837139866639,2.544248865085298,2.6694843841807225,2.8680583257525947,3.024495385245564,1.9661214638243296,2.08500197242076
1,AIMD,3.0548250188872115,3.4101297351168767,2.291351533593813,2.818246820912696,3.208320523749296,3.615264541820397,2.666406816175641,2.8469024549355395,2.8469041491521225,2.920063012058744,1.8862834841610236,1.9937579047730731
1,AIMD,3.0709144289892687,3.867861571209224,2.170739607250287,3.045138003184553,3.3821324651268623,3.463428179273557,2.451470492676055,2.7946525323030014,2.8728436875920766,3.032228584118987,1.9235991252093785,2.0615270179334595
1,AIMD,3.0115438084850648,3.3145559312797017,2.135650096587634,2.825403351804107,3.4395685589452225,3.6371611188102024,2.48755169664133,2.8379603039796453,2.7886208758164344,2.998822115036668,1.8363843351886295,2.06441447963986
1,AIMD,2.9709618004299454,3.2055148085150655,2.257968997058938,2.33279695623914,2.8516760402984755,3.304455108227363,2.119173366168982,2.43054457680334,2.8638989360243583,3.121397677554032,1.9067312519914192,2.17268354422094
1,AIMD,3.0941774181057187,3.189464218030912,2.1566393081575876,2.2211968218648233,3.34000774393308,3.560086946343175,2.5444998247438613,2.682995959742455,2.768038891586543,2.7982007175437134,1.776524981926057,1.8482597392547324
1,AIMD,3.0408109740489335,3.093125254235497,2.1198953984543847,2.1684660300305856,3.513548669490231,3.584356440615891,2.6824903380365774,2.795845104653086,2.788626367149341,3.1721657569966055,1.8755080042916514,2.247851140022144
1,AIMD,3.045263963547326,3.143821886733806,2.1594470469644933,2.175961044553698,3.5614116481015663,3.630817091779552,2.74152686286632,2.800950145949107,3.078941973557874,3.147354683644648,2.0438957828819473,2.2510436873847564
1,AIMD,3.011326259221101,3.6609242298522586,2.026793256554694,3.2307859167474606,3.4334867018736164,3.610862351727169,2.559939949100688,2.7453021464434393,2.709861047477792,2.9209212855277813,1.8123842014881528,1.974196556296557
1,AIMD,3.052632450372112,3.064109228500081,2.1268235844175103,2.244438221754342,3.4918535045434944,3.564594993401832,2.7373506350259214,2.830756552226372,2.664302520923773,2.931923135152626,1.787794507839443,1.9831611602255543
1,AIMD,3.17638139562885,3.456181718995605,2.506350345763089,2.7414070638087757,3.198160184667984,3.5916367011556534,2.655449348571983,2.6962214543092413,2.740961818899627,3.0896211065617694,1.770424128945805,2.137873938517197
1,AIMD,3.097233664803899,3.159850158260838,2.1322695700243166,2.306446699485498,3.5610555039473906,3.598007666906737,2.8109344505155116,2.853630672203065,2.774537471112461,2.849630323239091,1.9202670660726688,1.9239123319273737
1,AIMD,3.1213157019126943,3.1740825762612985,2.2014916689298336,2.2914520049999667,3.3737959978573127,3.5713988697207193,2.5939214731443974,2.9197491035385954,2.9740643012267913,3.2001001776818265,2.0203023127494317,2.231938075951972
1,AIMD,3.237654730536782,3.3523431732663456,2.370315797858921,2.4063863192245005,3.552323127302293,3.5548197198339975,2.7658935133355014,2.9013289762937005,2.8752908134970294,2.8780594729271027,1.9248477507124024,1.9815361927042052
1,AIMD,3.156788029934629,3.2477749032005776,2.427871257974992,2.5284757886688807,3.5086737871071243,3.6979507891823458,2.731548475841666,2.9162633110926914,2.8713274997341713,3.100394393418594,2.0510932344299446,2.1440861910904196
1,AIMD,3.2438755266136132,3.296459698456307,2.2985074898143054,2.338522129368144,3.448553831114702,3.616460694551766,2.6154052824960616,2.7256568836982065,2.8824748279292547,2.887062660356945,1.895471732934965,1.9904299537883592
1,AIMD,3.160500327763935,3.561096035751662,2.2893333036937915,2.6139635500294096,3.583544222321053,3.688788191217225,2.607257537833718,2.7411059895032848,2.7715590139692483,2.8671319039194105,1.833555452582976,1.9391781919596052
1,AIMD,3.0510996476379515,3.1033831825415144,2.1483140520603996,2.3154959941662625,3.290682773566249,3.351613773045454,2.6378466967777605,2.685764668625305,2.759466996634332,2.9795186920892185,1.9022965778718242,2.000189615172702
1,AIMD,3.133096645427239,3.217739839234893,2.274103165211052,2.4997584505057975,3.1144488825507426,3.648563545984357,2.705230073966426,2.7095770922988245,2.84357552463443,3.0256975011579144,1.879740122134532,2.0754191773002435
1,AIMD,3.1739342899920997,3.2263762419859696,2.239535074813267,2.310949495911347,3.3600531978000245,3.4012720047580536,2.4396984729852216,2.635322081178004,2.8154240921509057,3.2187577144536053,1.8201750062743163,2.2686966521628054
1,AIMD,3.177154400761209,3.2433951067605284,2.3620384008126076,2.5545340346143446,3.3466169172250924,3.5956789704482244,2.585327878832924,2.6097742851072327,2.874218802482844,2.9205842921027787,1.925832247069398,1.9442906840246523
1,AIMD,3.5856514249798632,3.59304637792527,2.6726154880792206,2.7644482222387032,3.194287440912065,3.22509939326502,2.3442235179635076,2.726154294926343,2.7355951441104858,2.8987000878382423,1.8462699924772503,1.917420415435897
1,AIMD,3.1141725735665924,3.3479352971795113,2.2044799124545684,2.437507052406634,3.651330791399361,3.7217061432066174,2.7939092762778373,2.9845839174176607,2.8998187975915934,3.053194654924599,1.9620745356984286,2.065178752554137
1,AIMD,2.9897235208614683,3.1893743168485504,2.076000277415442,2.448537499203168,3.3753399525912173,3.6008952659885898,2.661601335972762,2.80382897879017,2.937740309263382,2.9640805119670333,2.0415846947635057,2.052709198429218
1,AIMD,3.4485074223403513,3.5115775119905686,2.5919131091054166,2.690977511737005,3.43850492070115,3.608502649683842,2.556602098999908,2.7930784653897756,2.8728452218555973,2.971980579851499,1.9089874613434745,2.0234100536253763
1,AIMD,2.99784305898442,3.153066927139486,2.169501300362119,2.3065370031931627,3.4829908154491758,3.5108131075931777,2.5957060242313412,2.7815233160120783,2.7849006469955824,2.878279436617024,1.846294644086737,1.8635117622278872
1,AIMD,3.1922692323156916,3.222903748776547,2.261391480961973,2.331610696185691,3.459650727300952,3.479698985349157,2.6703483804215464,2.70231897960908,2.9325498056449018,3.0257025799957344,2.032068382536551,2.0499237655196594
1,AIMD,3.1157970302559628,3.2553295192256293,2.2521427744539766,2.2968616202622947,3.5024534398036056,3.508666635335701,2.589098285410296,2.7563099372895135,2.6859243202554617,2.853930034514404,1.7830902816268719,1.9646802630573907
1,AIMD,3.1866721024278966,3.239090745504868,2.2794527709916497,2.3005696324215035,3.468243432658541,3.4801555527627595,2.615732216823401,2.7800137836983545,2.7398097696041432,2.8486480245645405,1.7650863170373554,1.8622511247789117
1,AIMD,3.3529026093926815,3.506609720476319,2.3870821758583465,2.885058869093955,3.222870313546075,3.5819084183705527,2.4065553232435883,2.63703612209613,2.8015715868121687,2.874544603349852,1.7957522373088397,2.0378197554038544
1,AIMD,3.2086997072004197,3.4061911705451946,2.238494467298626,3.019909937485008,2.995456805051235,3.14386190095973,2.3311068216861877,2.5821312833729575,2.657504996094222,2.869372310926331,1.6954036700341235,2.0388673192739892
1,AIMD,3.0362599187933954,3.0499345598245298,2.1078131543119865,2.1410259109558103,3.4796630091249954,3.559369135971638,2.6049807046723856,2.71714625153638,2.798808833030611,2.953348986916448,1.8295078135163882,1.938617629703319
1,AIMD,3.271688702795183,3.411613123945689,2.3367227965772934,2.406018462986925,3.6089426288197584,3.6118537496238474,2.6102014380458987,2.826941710930797,2.797580775970241,2.8866682145795477,1.8332453100588166,1.9285377925464855
1,AIMD,3.3035371793828228,3.4139967141722445,2.375605003750394,2.4660910306397437,3.4547573698505287,3.77232563885025,2.627964678643213,2.9248043358189424,2.943382287666681,3.0234109989391995,2.0030651186057655,2.053901947145853
1,AIMD,3.216258704137402,3.2246100206141843,2.293694786237567,2.66089622298255,3.654843660703055,3.6647876369280854,2.827079196299439,2.8581207723545705,3.0190102128425207,3.0839127349821873,2.0055516424422106,2.188793935171298
1,AIMD,3.036307483407153,3.4506416011627254,2.132457365182693,2.776253088480406,3.719088770133684,3.812860444414025,2.8186560729633503,2.961632330319397,2.8442446894371107,3.1820469643012745,1.8178628607921512,2.253113520296227
1,AIMD,3.1043756762922583,3.286966329927748,2.1529935847405053,2.389829668481682,3.594897123085622,3.6315837014517918,2.7004053494083777,2.702876853013777,2.810238763363343,3.3070311440132074,1.888124925649591,2.358904960668051
1,AIMD,3.0221907585580143,3.057575151313759,2.097997597471949,2.4744703620954445,3.298530908923721,3.471707630668643,2.6209405306804343,2.6494317292095158,2.668998993438486,3.023826345643698,1.7756068560553158,2.051608116493075
1,AIMD,3.144066500644162,3.1458005827112174,2.2104948569174567,2.2934569024594613,3.2592822593580073,3.3659782284648028,2.8444289855924083,2.8640933388012835,3.0808791248590177,3.087495841329827,2.196219357149722,2.2243224429737154
1,AIMD,3.034530984228156,3.3084528737166083,2.0867340696095016,2.5783813050284374,3.429144612641485,3.4813574379511625,2.528572273496605,2.9448643197263467,2.8069349031156507,2.8114629129746773,1.9682324561770834,2.1462525772124263
1,AIMD,2.984065756941036,3.2312102384191737,2.031179834237215,2.3438033095503332,3.4111825001642377,3.5110900744268494,2.455488536226777,2.8093115274420555,2.8024955755747203,3.1614360446235277,1.8317909764940425,2.1848877840642316
1,AIMD,3.249994502907918,3.263348512132954,2.2658933787444133,2.3611297836551475,3.0949232959970354,3.19053632215092,2.335262866499427,2.485889295003786,2.8544104614286514,2.9388080937774546,1.8714868960567637,2.0334130523577882
1,AIMD,3.0593181731419,3.3764261344824487,2.1549509978007158,2.558205055571589,3.2429451122238855,3.479664899997905,2.6955244596337917,2.741141230442094,2.866791309502288,2.889163937860998,1.8780023618093247,2.2727781847046895
1,AIMD,3.4152490380911207,3.5923500356506866,2.5353863682434077,3.0262824097312713,3.391219929911914,3.6498966517894895,2.6266729101217225,2.7714353684345117,2.816670671834763,2.94097024853415,1.8086624218278755,1.9759784662576514
1,AIMD,2.9714123017232406,3.057913034708753,2.321191297680171,2.327818800812978,3.203602168024161,3.2632337444240544,2.4383975761589998,2.524732452030891,2.623443471608603,2.8187046870436987,1.6151773644818863,1.8579784413225557
1,AIMD,3.1610030174062493,3.4206287721397164,2.270409435657517,2.456872675541447,3.467627578244316,3.652895127570478,2.717168792382528,2.7414837416853444,2.8264556611024494,2.9875222031078343,1.8747815138647592,2.072648826442688
1,AIMD,3.2569866715513816,3.2825547331174403,2.297403899729153,2.3342693441977977,3.2442778638159204,3.3767969137902796,2.667013191472042,2.672559526986065,2.8703825962802583,2.8991634223420726,1.808674348421184,2.0435912937780962
1,AIMD,2.9373295186563344,3.155848440796338,1.955347954001758,2.207272075225315,3.2279622888775497,3.6340036291605156,2.466988131164595,2.9015531560475623,2.9341351726676144,3.0888357269128335,2.047542086310873,2.1774004585699336
1,AIMD,3.00099133444426,3.1824040918931384,2.1837776910148414,2.2429198821338745,2.942259257731213,3.295765989825248,2.4681208177532383,2.6337682159876974,2.7102424299397065,3.347084089132221,1.7035966992413667,2.5995056560573158
1,AIMD,3.308973732323832,3.348601847745858,2.4536635515187206,2.623131342904576,3.2407911227076007,3.3970797394278858,2.4134626654899543,2.5940728723475432,2.7461507654133333,2.8105260276500035,1.805481620753768,1.994047030234445
1,AIMD,3.1727134064781226,3.198525008134845,2.2198701755497763,2.221928978442254,3.247766877536977,3.4180272898506843,2.449938995196813,2.5131086637675306,2.8128981098505115,2.8251424103675813,1.8029258091267195,1.8735629605647908
1,AIMD,3.287605688173858,3.332757360438693,2.3361324099071843,2.42860400492863,3.5436447237776436,3.7449603716848867,2.7148169249560103,2.9264654507209875,2.772959252515116,3.2057113126523973,1.8317918822782386,2.2952938177697915
1,AIMD,3.077765935328721,3.452146531266056,2.1162954297276504,2.626547827355562,3.2214198889042116,3.2800257914608864,2.2566074836112326,2.519941636912111,2.676017905588784,2.7447524544891606,1.7689212577180644,1.7699575139189387
1,AIMD,3.066351377847224,3.1752469154959604,2.175179013482425,2.2673579559585972,3.4166217845629143,3.5257207287319763,2.7853383034308252,2.8317394172222716,2.7975769357407803,3.3154535608549214,1.8670040220844528,2.6919667768804802
1,AIMD,3.1960581872240383,3.2519368667844732,2.323517217215233,2.3446428211472994,3.649537008131463,3.659707104806768,2.671380447225154,2.9476692158320352,2.926327720187893,3.090331444381954,1.9970359440118959,2.1135077517140335
1,AIMD,3.213003122961672,3.3399186374181156,2.368402202667567,2.459803017028123,3.3717024255321117,3.6535278298672984,2.7163322599921296,2.722562486470215,2.7398922486696797,2.9978658544634866,1.709311821580553,2.0001395818372814
1,AIMD,3.0221955525038573,3.1313204317471355,2.113017314251091,2.234025777740377,3.336923110332471,3.3571262024384394,2.396538453507551,2.817030747101338,2.7968410514508544,2.966230028266153,1.7685960376905476,2.1988644162014146
1,AIMD,3.0505640435006387,3.2893538772670357,2.1257328468454832,2.402073380516487,2.966291308601583,3.4586437278616833,2.190978087463793,2.6697505005327624,2.8029440776954364,2.8849672325077176,1.8522179763397675,2.076357460722927
1,AIMD,3.2642466309789016,3.2919426461675685,2.412963209096179,2.4141655910777198,3.548642278113338,3.6545543171849477,2.620198612618696,2.6963945937667226,2.7979133887494405,3.0193864093184057,1.8927104291308392,2.008886387450658
1,AIMD,3.0338353321837177,3.3373576426074347,2.388850176313799,2.4322840270544845,3.445111760273034,3.496843404571145,2.6310951603037784,3.039299099355546,2.7275535931852852,3.0759956634481442,1.7903793163433455,2.071659053512313
1,AIMD,3.0882839083069555,3.7200513889042512,2.124345844934349,3.094717445972188,3.0946133498766923,3.22885775832812,2.2861700488409764,2.399006255242677,2.9431272894752962,2.991539810760309,2.02627035872757,2.199710753961726
1,AIMD,3.3835939986588413,3.4109227232850774,2.4777304686744817,2.4854573186660702,3.042647269713148,3.2283059864329617,2.6432798579821783,2.7917337750272524,2.992138249497147,3.0061282501673516,2.0983663121155725,2.3623835292069955
1,AIMD,3.075371610490997,3.495838817855126,2.140334149453913,2.6921287846981823,3.0757634325548993,3.3864930973273055,2.4181378242653078,2.4657476172754955,2.7522573729954636,2.851212343748938,1.9655937465818132,2.15376009977207
1,AIMD,3.059094203151255,3.2086915013010713,2.2473366663346384,2.455839035668893,3.316857593742018,3.5371043976889167,2.3573920700403583,2.743426506790561,2.779935126210034,2.851501426333859,1.9099420375657785,1.9126872331880416
1,AIMD,2.8934813287635253,3.4324798652586503,1.947859238243615,2.461826174261065,3.5163250938301718,3.542711024499619,2.694954695439415,2.793843711771084,2.825586952929643,2.869368534250551,1.9373797723125632,2.1051742183636692
1,AIMD,2.9310462762515437,3.486060711435416,2.0238760947150864,2.5740063062830307,3.4852741018430997,3.5688016876632154,2.510285636485655,2.6026360823299344,2.8351416996638776,2.9021418216239927,1.8756068139914124,1.9734744661802983
1,AIMD,2.922095941170315,3.2702906524016653,2.0047129438797935,2.3171856605332186,3.195085963631591,3.4496822036895076,2.4371522755376587,2.6557460287431733,2.732826581645681,2.854770247223917,1.7950412950074952,1.873664903239395
1,AIMD,3.1746048784364937,3.352577905515838,2.3864857236431547,2.6564565864492917,3.548345133244071,3.6009288101431234,2.602464793667153,2.888840283284189,2.840615147870414,3.062970456156466,1.919660486614383,2.349991705159283
1,AIMD,3.1862750642390614,3.2453715805868533,2.329533841947048,2.381545142373679,3.0268770950654473,3.2678960134122934,2.3066064804644837,2.6877349507158206,2.9990436158800224,3.0722761134763217,2.0090301044102112,2.1638511080321825
1,AIMD,3.280879580361249,3.321872585023482,2.456113274049412,2.656062928519372,3.2756967084969473,3.68028555881056,2.7372060570997947,2.868696724195734,2.8978502618622297,2.978249310874097,1.9388540909119962,2.025550058366003
1,AIMD,3.091548907042814,3.189731608700351,2.1832135416938447,2.2722653674580497,3.555502949178114,3.603309657732258,2.74639239671442,2.8097065461491852,2.83724865956976,2.9089174598749157,1.880425455798333,2.027960792468516
1,AIMD,3.107597647661588,3.5197233451091647,2.179231285584233,2.6125744608661465,3.486256853119955,3.5482383106992574,2.5883992914544005,2.757172363302142,2.801681348389854,2.9133095935535085,1.8612471164877205,2.008344997942653
1,AIMD,3.307817097415208,3.4733897797957995,2.4196607608025413,2.4914551861957133,3.2299822067078123,3.3376139161011,2.779513521099592,2.860419839086286,3.023677775331195,3.0329482927292255,2.084418357474335,2.093031149469006
1,AIMD,3.083497175797588,3.3191656494343498,2.1292416586131893,2.3999596193733046,3.5118087799064597,3.6810919156097714,2.6047991687730723,2.848636582946329,2.78756604783398,2.9860568950557553,1.8157647957777574,2.0182741303553846
1,AIMD,2.963090248125221,3.1384791332642634,2.06235172400512,2.183073551663628,3.267981056057396,3.3261322045181965,2.51388546187661,2.550451124086022,2.699089877602492,2.9844921790972565,1.946400361983864,1.9832243997312808
1,AIMD,3.1131260783627828,3.2439014577463587,2.228132483055873,2.5928347135311136,3.5206414693399437,3.5633920770741274,2.6176744882330576,2.6217148637458587,2.574656306225427,3.1608909465561665,1.584661464022933,2.197465438417339
1,AIMD,3.265168943886941,3.3664223797331467,2.4300517033841063,2.5334259749071597,3.489198443107246,3.4970181283592963,2.607434411237389,2.7259624874851682,2.637087656966915,2.9308726588020098,1.6827291678815923,2.0019628416679542
1,AIMD,2.9939643229586257,3.0167188854504263,2.0511281743147403,2.104237413499759,3.3665701688112946,3.4649533566773796,2.564509640194131,2.621844294636252,2.8799009368683,2.923313996868837,1.9763974630415322,2.0437127251581426
1,AIMD,2.9675975925066997,3.2283583570420498,2.27734701975437,2.3124170436577054,3.161277155384281,3.551121473369228,2.461693314663631,2.878989705969837,2.9629767519124743,3.1660988814248103,2.0390374919281733,2.202197271904578
1,AIMD,2.9716065042682347,3.265708970503081,2.0317542856316773,2.4118163206243204,3.517361679105254,3.540142957253231,2.6907757400497987,2.7673110473361113,2.913969011320077,3.1922904606959768,1.9927776680551936,2.3100623615067986
